,unix,timestamps,binance,kucoin,ftx,max,min,mean,median
1258,1663189080000,2022-09-14 20:58:00,1603.72,1603.5,1603.8,1603.8,1603.5,1603.6733333333334,1603.72
1259,1663189140000,2022-09-14 20:59:00,1602.56,1602.46,1602.6,1602.6,1602.46,1602.54,1602.56
1260,1663189200000,2022-09-14 21:00:00,1600.86,1600.57,1600.7,1600.86,1600.57,1600.71,1600.7
1261,1663189260000,2022-09-14 21:01:00,1600.54,1600.64,1600.6,1600.64,1600.54,1600.5933333333335,1600.6
1262,1663189320000,2022-09-14 21:02:00,1599.43,1599.7,1599.5,1599.7,1599.43,1599.5433333333333,1599.5
1263,1663189380000,2022-09-14 21:03:00,1600.92,1600.89,1601.4,1601.4,1600.89,1601.0700000000004,1600.92
1264,1663189440000,2022-09-14 21:04:00,1599.52,1599.71,1599.6,1599.71,1599.52,1599.61,1599.6
1265,1663189500000,2022-09-14 21:05:00,1598.69,1598.99,1598.8,1598.99,1598.69,1598.8266666666668,1598.8
1266,1663189560000,2022-09-14 21:06:00,1597.23,1597.51,1597.3,1597.51,1597.23,1597.3466666666666,1597.3
1267,1663189620000,2022-09-14 21:07:00,1597.49,1597.6,1597.6,1597.6,1597.49,1597.5633333333335,1597.6
1268,1663189680000,2022-09-14 21:08:00,1597.46,1597.76,1597.8,1597.8,1597.46,1597.6733333333334,1597.76
1269,1663189740000,2022-09-14 21:09:00,1595.92,1596.26,1596.0,1596.26,1595.92,1596.0600000000002,1596.0
1270,1663189800000,2022-09-14 21:10:00,1596.97,1596.97,1597.1,1597.1,1596.97,1597.0133333333333,1596.97
1271,1663189860000,2022-09-14 21:11:00,1595.71,1596.23,1596.1,1596.23,1595.71,1596.0133333333333,1596.1
1272,1663189920000,2022-09-14 21:12:00,1595.59,1595.51,1595.4,1595.59,1595.4,1595.5,1595.51
1273,1663189980000,2022-09-14 21:13:00,1594.97,1595.12,1595.0,1595.12,1594.97,1595.03,1595.0
1274,1663190040000,2022-09-14 21:14:00,1595.24,1595.67,1595.4,1595.67,1595.24,1595.4366666666665,1595.4
1275,1663190100000,2022-09-14 21:15:00,1595.96,1595.92,1596.1,1596.1,1595.92,1595.993333333333,1595.96
1276,1663190160000,2022-09-14 21:16:00,1596.39,1596.56,1596.6,1596.6,1596.39,1596.5166666666664,1596.56
1277,1663190220000,2022-09-14 21:17:00,1597.17,1596.92,1597.0,1597.17,1596.92,1597.03,1597.0
1278,1663190280000,2022-09-14 21:18:00,1598.53,1598.5,1598.3,1598.53,1598.3,1598.4433333333334,1598.5
1279,1663190340000,2022-09-14 21:19:00,1602.59,1602.97,1602.6,1602.97,1602.59,1602.72,1602.6
1280,1663190400000,2022-09-14 21:20:00,1601.34,1601.58,1601.3,1601.58,1601.3,1601.4066666666668,1601.34
1281,1663190460000,2022-09-14 21:21:00,1601.95,1601.94,1602.0,1602.0,1601.94,1601.9633333333334,1601.95
1282,1663190520000,2022-09-14 21:22:00,1602.39,1602.31,1602.0,1602.39,1602.0,1602.2333333333333,1602.31
1283,1663190580000,2022-09-14 21:23:00,1600.26,1600.86,1600.4,1600.86,1600.26,1600.506666666667,1600.4
1284,1663190640000,2022-09-14 21:24:00,1601.06,1601.38,1600.8,1601.38,1600.8,1601.08,1601.06
1285,1663190700000,2022-09-14 21:25:00,1600.69,1601.02,1600.6,1601.02,1600.6,1600.7699999999998,1600.69
1286,1663190760000,2022-09-14 21:26:00,1602.01,1602.17,1601.9,1602.17,1601.9,1602.0266666666666,1602.01
1287,1663190820000,2022-09-14 21:27:00,1601.05,1601.49,1601.2,1601.49,1601.05,1601.2466666666667,1601.2
1288,1663190880000,2022-09-14 21:28:00,1600.4,1600.9,1600.7,1600.9,1600.4,1600.6666666666667,1600.7
1289,1663190940000,2022-09-14 21:29:00,1600.57,1600.88,1600.2,1600.88,1600.2,1600.55,1600.57
1290,1663191000000,2022-09-14 21:30:00,1600.88,1601.34,1600.6,1601.34,1600.6,1600.9399999999998,1600.88
1291,1663191060000,2022-09-14 21:31:00,1601.29,1602.01,1601.1,1602.01,1601.1,1601.4666666666665,1601.29
1292,1663191120000,2022-09-14 21:32:00,1602.16,1603.0,1601.9,1603.0,1601.9,1602.3533333333332,1602.16
1293,1663191180000,2022-09-14 21:33:00,1602.88,1603.55,1602.9,1603.55,1602.88,1603.11,1602.9
1294,1663191240000,2022-09-14 21:34:00,1604.17,1604.6,1604.0,1604.6,1604.0,1604.256666666667,1604.17
1295,1663191300000,2022-09-14 21:35:00,1607.18,1607.7,1607.3,1607.7,1607.18,1607.3933333333334,1607.3
1296,1663191360000,2022-09-14 21:36:00,1607.62,1608.01,1607.6,1608.01,1607.6,1607.743333333333,1607.62
1297,1663191420000,2022-09-14 21:37:00,1607.81,1608.24,1607.5,1608.24,1607.5,1607.8500000000001,1607.81
1298,1663191480000,2022-09-14 21:38:00,1607.21,1607.77,1607.2,1607.77,1607.2,1607.3933333333334,1607.21
1299,1663191540000,2022-09-14 21:39:00,1607.97,1608.49,1607.5,1608.49,1607.5,1607.9866666666667,1607.97
1300,1663191600000,2022-09-14 21:40:00,1607.31,1608.03,1607.1,1608.03,1607.1,1607.4800000000002,1607.31
1301,1663191660000,2022-09-14 21:41:00,1607.99,1608.42,1607.4,1608.42,1607.4,1607.9366666666665,1607.99
1302,1663191720000,2022-09-14 21:42:00,1608.47,1608.84,1608.1,1608.84,1608.1,1608.47,1608.47
1303,1663191780000,2022-09-14 21:43:00,1609.15,1609.75,1609.2,1609.75,1609.15,1609.3666666666668,1609.2
1304,1663191840000,2022-09-14 21:44:00,1609.39,1609.55,1609.2,1609.55,1609.2,1609.38,1609.39
1305,1663191900000,2022-09-14 21:45:00,1609.66,1609.77,1609.1,1609.77,1609.1,1609.5100000000002,1609.66
1306,1663191960000,2022-09-14 21:46:00,1612.44,1612.5,1612.2,1612.5,1612.2,1612.38,1612.44
1307,1663192020000,2022-09-14 21:47:00,1613.0,1613.68,1613.0,1613.68,1613.0,1613.2266666666667,1613.0
1308,1663192080000,2022-09-14 21:48:00,1613.54,1614.48,1613.1,1614.48,1613.1,1613.7066666666667,1613.54
1309,1663192140000,2022-09-14 21:49:00,1614.9,1615.78,1615.1,1615.78,1614.9,1615.2600000000002,1615.1
1310,1663192200000,2022-09-14 21:50:00,1615.7,1616.25,1615.7,1616.25,1615.7,1615.8833333333332,1615.7
1311,1663192260000,2022-09-14 21:51:00,1616.78,1617.4,1616.8,1617.4,1616.78,1616.9933333333336,1616.8
1312,1663192320000,2022-09-14 21:52:00,1616.52,1617.11,1616.5,1617.11,1616.5,1616.71,1616.52
1313,1663192380000,2022-09-14 21:53:00,1617.49,1618.38,1617.5,1618.38,1617.49,1617.79,1617.5
1314,1663192440000,2022-09-14 21:54:00,1617.69,1618.43,1617.9,1618.43,1617.69,1618.006666666667,1617.9
1315,1663192500000,2022-09-14 21:55:00,1617.78,1618.63,1617.6,1618.63,1617.6,1618.0033333333333,1617.78
1316,1663192560000,2022-09-14 21:56:00,1617.41,1618.41,1617.6,1618.41,1617.41,1617.8066666666666,1617.6
1317,1663192620000,2022-09-14 21:57:00,1620.0,1621.01,1620.7,1621.01,1620.0,1620.57,1620.7
1318,1663192680000,2022-09-14 21:58:00,1620.5,1621.74,1621.0,1621.74,1620.5,1621.08,1621.0
1319,1663192740000,2022-09-14 21:59:00,1620.36,1621.26,1620.8,1621.26,1620.36,1620.8066666666666,1620.8
1320,1663192800000,2022-09-14 22:00:00,1618.02,1618.04,1617.6,1618.04,1617.6,1617.8866666666665,1618.02
1321,1663192860000,2022-09-14 22:01:00,1618.21,1619.09,1618.2,1619.09,1618.2,1618.5,1618.21
1322,1663192920000,2022-09-14 22:02:00,1616.23,1617.2,1616.5,1617.2,1616.23,1616.6433333333334,1616.5
1323,1663192980000,2022-09-14 22:03:00,1617.98,1618.97,1618.0,1618.97,1617.98,1618.3166666666666,1618.0
1324,1663193040000,2022-09-14 22:04:00,1617.37,1618.1,1617.2,1618.1,1617.2,1617.5566666666666,1617.37
1325,1663193100000,2022-09-14 22:05:00,1619.04,1619.83,1618.9,1619.83,1618.9,1619.256666666667,1619.04
1326,1663193160000,2022-09-14 22:06:00,1623.77,1624.91,1622.9,1624.91,1622.9,1623.86,1623.77
1327,1663193220000,2022-09-14 22:07:00,1624.68,1625.42,1624.5,1625.42,1624.5,1624.8666666666668,1624.68
1328,1663193280000,2022-09-14 22:08:00,1624.98,1625.67,1625.0,1625.67,1624.98,1625.2166666666665,1625.0
1329,1663193340000,2022-09-14 22:09:00,1621.81,1622.12,1621.7,1622.12,1621.7,1621.8766666666668,1621.81
1330,1663193400000,2022-09-14 22:10:00,1623.94,1624.63,1623.7,1624.63,1623.7,1624.0900000000001,1623.94
1331,1663193460000,2022-09-14 22:11:00,1622.96,1623.64,1622.8,1623.64,1622.8,1623.1333333333334,1622.96
1332,1663193520000,2022-09-14 22:12:00,1621.56,1622.51,1621.5,1622.51,1621.5,1621.8566666666666,1621.56
1333,1663193580000,2022-09-14 22:13:00,1623.03,1623.8,1622.4,1623.8,1622.4,1623.0766666666666,1623.03
1334,1663193640000,2022-09-14 22:14:00,1623.79,1624.44,1623.7,1624.44,1623.7,1623.9766666666667,1623.79
1335,1663193700000,2022-09-14 22:15:00,1623.9,1624.49,1623.9,1624.49,1623.9,1624.096666666667,1623.9
1336,1663193760000,2022-09-14 22:16:00,1621.37,1622.11,1621.4,1622.11,1621.37,1621.6266666666663,1621.4
1337,1663193820000,2022-09-14 22:17:00,1617.4,1618.68,1617.3,1618.68,1617.3,1617.7933333333333,1617.4
1338,1663193880000,2022-09-14 22:18:00,1619.33,1619.85,1619.0,1619.85,1619.0,1619.3933333333334,1619.33
1339,1663193940000,2022-09-14 22:19:00,1617.88,1619.1,1617.8,1619.1,1617.8,1618.26,1617.88
1340,1663194000000,2022-09-14 22:20:00,1617.34,1618.12,1617.3,1618.12,1617.3,1617.5866666666668,1617.34
1341,1663194060000,2022-09-14 22:21:00,1616.01,1616.99,1616.2,1616.99,1616.01,1616.3999999999999,1616.2
1342,1663194120000,2022-09-14 22:22:00,1615.5,1616.09,1615.4,1616.09,1615.4,1615.6633333333332,1615.5
1343,1663194180000,2022-09-14 22:23:00,1617.42,1618.02,1617.2,1618.02,1617.2,1617.5466666666669,1617.42
1344,1663194240000,2022-09-14 22:24:00,1616.7,1617.32,1616.2,1617.32,1616.2,1616.74,1616.7
1345,1663194300000,2022-09-14 22:25:00,1617.02,1617.69,1616.6,1617.69,1616.6,1617.1033333333332,1617.02
1346,1663194360000,2022-09-14 22:26:00,1617.05,1617.88,1617.0,1617.88,1617.0,1617.3100000000002,1617.05
1347,1663194420000,2022-09-14 22:27:00,1617.11,1617.62,1617.0,1617.62,1617.0,1617.243333333333,1617.11
1348,1663194480000,2022-09-14 22:28:00,1617.01,1617.74,1616.9,1617.74,1616.9,1617.2166666666665,1617.01
1349,1663194540000,2022-09-14 22:29:00,1617.06,1617.74,1616.9,1617.74,1616.9,1617.2333333333336,1617.06
1350,1663194600000,2022-09-14 22:30:00,1619.33,1619.96,1619.3,1619.96,1619.3,1619.53,1619.33
1351,1663194660000,2022-09-14 22:31:00,1620.91,1621.93,1620.7,1621.93,1620.7,1621.18,1620.91
1352,1663194720000,2022-09-14 22:32:00,1619.18,1619.93,1619.1,1619.93,1619.1,1619.4033333333334,1619.18
1353,1663194780000,2022-09-14 22:33:00,1620.58,1620.99,1620.4,1620.99,1620.4,1620.6566666666665,1620.58
1354,1663194840000,2022-09-14 22:34:00,1620.0,1620.81,1619.8,1620.81,1619.8,1620.2033333333331,1620.0
1355,1663194900000,2022-09-14 22:35:00,1620.8,1621.94,1621.0,1621.94,1620.8,1621.2466666666667,1621.0
1356,1663194960000,2022-09-14 22:36:00,1622.74,1623.47,1622.6,1623.47,1622.6,1622.9366666666665,1622.74
1357,1663195020000,2022-09-14 22:37:00,1622.64,1622.95,1622.3,1622.95,1622.3,1622.63,1622.64
1358,1663195080000,2022-09-14 22:38:00,1627.0,1627.52,1626.5,1627.52,1626.5,1627.006666666667,1627.0
1359,1663195140000,2022-09-14 22:39:00,1630.53,1630.87,1630.3,1630.87,1630.3,1630.5666666666666,1630.53
1360,1663195200000,2022-09-14 22:40:00,1634.88,1635.26,1634.8,1635.26,1634.8,1634.9800000000002,1634.88
1361,1663195260000,2022-09-14 22:41:00,1642.9,1642.75,1642.7,1642.9,1642.7,1642.7833333333335,1642.75
1362,1663195320000,2022-09-14 22:42:00,1642.99,1643.88,1643.3,1643.88,1642.99,1643.39,1643.3
1363,1663195380000,2022-09-14 22:43:00,1646.38,1646.08,1646.7,1646.7,1646.08,1646.3866666666665,1646.38
1364,1663195440000,2022-09-14 22:44:00,1641.89,1641.87,1642.5,1642.5,1641.87,1642.0866666666668,1641.89
1365,1663195500000,2022-09-14 22:45:00,1641.44,1640.93,1641.4,1641.44,1640.93,1641.256666666667,1641.4
1366,1663195560000,2022-09-14 22:46:00,1639.89,1640.07,1640.3,1640.3,1639.89,1640.0866666666668,1640.07
1367,1663195620000,2022-09-14 22:47:00,1641.85,1642.56,1643.6,1643.6,1641.85,1642.67,1642.56
1368,1663195680000,2022-09-14 22:48:00,1643.39,1644.0,1643.7,1644.0,1643.39,1643.6966666666667,1643.7
1369,1663195740000,2022-09-14 22:49:00,1644.98,1645.65,1645.0,1645.65,1644.98,1645.21,1645.0
1370,1663195800000,2022-09-14 22:50:00,1642.72,1643.31,1643.3,1643.31,1642.72,1643.11,1643.3
1371,1663195860000,2022-09-14 22:51:00,1643.98,1643.89,1644.2,1644.2,1643.89,1644.0233333333333,1643.98
1372,1663195920000,2022-09-14 22:52:00,1643.61,1644.35,1644.2,1644.35,1643.61,1644.0533333333333,1644.2
1373,1663195980000,2022-09-14 22:53:00,1641.18,1641.61,1641.0,1641.61,1641.0,1641.2633333333333,1641.18
1374,1663196040000,2022-09-14 22:54:00,1639.26,1639.55,1638.9,1639.55,1638.9,1639.2366666666667,1639.26
1375,1663196100000,2022-09-14 22:55:00,1639.65,1640.3,1639.6,1640.3,1639.6,1639.8499999999997,1639.65
1376,1663196160000,2022-09-14 22:56:00,1638.71,1639.37,1638.8,1639.37,1638.71,1638.96,1638.8
1377,1663196220000,2022-09-14 22:57:00,1636.74,1636.48,1636.4,1636.74,1636.4,1636.5400000000002,1636.48
1378,1663196280000,2022-09-14 22:58:00,1637.3,1637.6,1637.1,1637.6,1637.1,1637.3333333333333,1637.3
1379,1663196340000,2022-09-14 22:59:00,1638.9,1639.27,1638.7,1639.27,1638.7,1638.9566666666667,1638.9
1380,1663196400000,2022-09-14 23:00:00,1641.01,1641.1,1640.8,1641.1,1640.8,1640.97,1641.01
1381,1663196460000,2022-09-14 23:01:00,1643.04,1642.66,1642.8,1643.04,1642.66,1642.8333333333333,1642.8
1382,1663196520000,2022-09-14 23:02:00,1644.59,1644.76,1644.7,1644.76,1644.59,1644.6833333333334,1644.7
1383,1663196580000,2022-09-14 23:03:00,1643.31,1643.11,1643.0,1643.31,1643.0,1643.14,1643.11
1384,1663196640000,2022-09-14 23:04:00,1643.09,1643.09,1643.2,1643.2,1643.09,1643.1266666666668,1643.09
1385,1663196700000,2022-09-14 23:05:00,1642.27,1642.34,1642.1,1642.34,1642.1,1642.2366666666665,1642.27
1386,1663196760000,2022-09-14 23:06:00,1642.99,1643.27,1642.6,1643.27,1642.6,1642.9533333333336,1642.99
1387,1663196820000,2022-09-14 23:07:00,1640.38,1640.32,1640.1,1640.38,1640.1,1640.2666666666664,1640.32
1388,1663196880000,2022-09-14 23:08:00,1640.5,1640.64,1640.2,1640.64,1640.2,1640.4466666666667,1640.5
1389,1663196940000,2022-09-14 23:09:00,1642.61,1642.11,1642.4,1642.61,1642.11,1642.3733333333332,1642.4
1390,1663197000000,2022-09-14 23:10:00,1639.89,1640.37,1640.0,1640.37,1639.89,1640.0866666666668,1640.0
1391,1663197060000,2022-09-14 23:11:00,1637.74,1638.04,1637.8,1638.04,1637.74,1637.86,1637.8
1392,1663197120000,2022-09-14 23:12:00,1637.67,1637.59,1637.6,1637.67,1637.59,1637.6200000000001,1637.6
1393,1663197180000,2022-09-14 23:13:00,1636.54,1636.65,1636.4,1636.65,1636.4,1636.53,1636.54
1394,1663197240000,2022-09-14 23:14:00,1635.26,1635.58,1635.2,1635.58,1635.2,1635.3466666666666,1635.26
1395,1663197300000,2022-09-14 23:15:00,1630.0,1631.48,1632.5,1632.5,1630.0,1631.3266666666666,1631.48
1396,1663197360000,2022-09-14 23:16:00,1634.5,1634.69,1634.3,1634.69,1634.3,1634.4966666666667,1634.5
1397,1663197420000,2022-09-14 23:17:00,1632.22,1632.05,1631.8,1632.22,1631.8,1632.0233333333333,1632.05
1398,1663197480000,2022-09-14 23:18:00,1628.24,1628.38,1628.1,1628.38,1628.1,1628.2399999999998,1628.24
1399,1663197540000,2022-09-14 23:19:00,1628.17,1627.74,1627.7,1628.17,1627.7,1627.87,1627.74
1400,1663197600000,2022-09-14 23:20:00,1628.58,1628.7,1628.2,1628.7,1628.2,1628.493333333333,1628.58
1401,1663197660000,2022-09-14 23:21:00,1629.1,1629.41,1629.1,1629.41,1629.1,1629.2033333333336,1629.1
1402,1663197720000,2022-09-14 23:22:00,1631.18,1631.22,1631.2,1631.22,1631.18,1631.2,1631.2
1403,1663197780000,2022-09-14 23:23:00,1632.38,1632.34,1632.1,1632.38,1632.1,1632.2733333333333,1632.34
1404,1663197840000,2022-09-14 23:24:00,1634.91,1634.9,1634.9,1634.91,1634.9,1634.9033333333336,1634.9
1405,1663197900000,2022-09-14 23:25:00,1635.49,1635.27,1635.0,1635.49,1635.0,1635.2533333333333,1635.27
1406,1663197960000,2022-09-14 23:26:00,1632.51,1632.75,1632.3,1632.75,1632.3,1632.5200000000002,1632.51
1407,1663198020000,2022-09-14 23:27:00,1628.54,1628.67,1628.1,1628.67,1628.1,1628.4366666666665,1628.54
1408,1663198080000,2022-09-14 23:28:00,1629.8,1629.54,1629.5,1629.8,1629.5,1629.6133333333335,1629.54
1409,1663198140000,2022-09-14 23:29:00,1629.0,1628.99,1629.0,1629.0,1628.99,1628.9966666666667,1629.0
1410,1663198200000,2022-09-14 23:30:00,1627.82,1627.66,1627.7,1627.82,1627.66,1627.7266666666667,1627.7
1411,1663198260000,2022-09-14 23:31:00,1633.58,1633.75,1633.6,1633.75,1633.58,1633.6433333333334,1633.6
1412,1663198320000,2022-09-14 23:32:00,1632.32,1632.35,1632.3,1632.35,1632.3,1632.3233333333335,1632.32
1413,1663198380000,2022-09-14 23:33:00,1630.42,1630.44,1630.3,1630.44,1630.3,1630.3866666666665,1630.42
1414,1663198440000,2022-09-14 23:34:00,1629.77,1629.75,1629.9,1629.9,1629.75,1629.8066666666666,1629.77
1415,1663198500000,2022-09-14 23:35:00,1630.31,1630.63,1630.5,1630.63,1630.31,1630.4800000000002,1630.5
1416,1663198560000,2022-09-14 23:36:00,1630.81,1630.99,1630.9,1630.99,1630.81,1630.9000000000003,1630.9
1417,1663198620000,2022-09-14 23:37:00,1630.69,1630.45,1630.7,1630.7,1630.45,1630.6133333333335,1630.69
1418,1663198680000,2022-09-14 23:38:00,1631.19,1631.26,1631.3,1631.3,1631.19,1631.25,1631.26
1419,1663198740000,2022-09-14 23:39:00,1630.39,1630.53,1630.6,1630.6,1630.39,1630.506666666667,1630.53
1420,1663198800000,2022-09-14 23:40:00,1630.43,1630.53,1630.5,1630.53,1630.43,1630.4866666666667,1630.5
1421,1663198860000,2022-09-14 23:41:00,1628.72,1628.85,1628.8,1628.85,1628.72,1628.79,1628.8
1422,1663198920000,2022-09-14 23:42:00,1631.95,1631.88,1632.0,1632.0,1631.88,1631.9433333333334,1631.95
1423,1663198980000,2022-09-14 23:43:00,1631.68,1631.72,1631.9,1631.9,1631.68,1631.7666666666667,1631.72
1424,1663199040000,2022-09-14 23:44:00,1633.79,1634.0,1633.6,1634.0,1633.6,1633.7966666666664,1633.79
1425,1663199100000,2022-09-14 23:45:00,1633.11,1633.24,1633.3,1633.3,1633.11,1633.2166666666665,1633.24
1426,1663199160000,2022-09-14 23:46:00,1632.3,1632.39,1632.5,1632.5,1632.3,1632.3966666666668,1632.39
1427,1663199220000,2022-09-14 23:47:00,1629.86,1630.19,1630.1,1630.19,1629.86,1630.05,1630.1
1428,1663199280000,2022-09-14 23:48:00,1630.12,1629.95,1630.2,1630.2,1629.95,1630.09,1630.12
1429,1663199340000,2022-09-14 23:49:00,1632.09,1632.47,1632.7,1632.7,1632.09,1632.42,1632.47
1430,1663199400000,2022-09-14 23:50:00,1634.59,1634.58,1634.7,1634.7,1634.58,1634.6233333333332,1634.59
1431,1663199460000,2022-09-14 23:51:00,1635.0,1635.18,1635.1,1635.18,1635.0,1635.0933333333335,1635.1
1432,1663199520000,2022-09-14 23:52:00,1634.72,1634.79,1634.7,1634.79,1634.7,1634.7366666666667,1634.72
1433,1663199580000,2022-09-14 23:53:00,1638.91,1638.77,1639.5,1639.5,1638.77,1639.0600000000002,1638.91
1434,1663199640000,2022-09-14 23:54:00,1637.66,1637.76,1637.6,1637.76,1637.6,1637.6733333333334,1637.66
1435,1663199700000,2022-09-14 23:55:00,1633.66,1633.3,1633.6,1633.66,1633.3,1633.5199999999998,1633.6
1436,1663199760000,2022-09-14 23:56:00,1635.91,1635.71,1635.7,1635.91,1635.7,1635.7733333333333,1635.71
1437,1663199820000,2022-09-14 23:57:00,1636.49,1636.43,1636.6,1636.6,1636.43,1636.506666666667,1636.49
1438,1663199880000,2022-09-14 23:58:00,1636.93,1636.76,1636.9,1636.93,1636.76,1636.8633333333335,1636.9
1439,1663199940000,2022-09-14 23:59:00,1638.39,1638.1,1638.4,1638.4,1638.1,1638.2966666666664,1638.39
